0.030206534295840474	0.371835	0.478303	0.408115	0.417668	0.404047	0.382568	0.853239	0.54014	0.315816	0.265199	0.0920883	0.422553	0.587763	0.9294110204600696	0.9875456758405582	0.41090240897259683	0.917848
0.016724741882114747	0.476841	0.613318	0.531906	0.592959	0.343564	0.366966	0.707874	0.124368	0.306837	0.353256	-0.303205	0.557559	0.658232	0.9957372006792893	0.9502733000626089	0.36642729236932153	0.946237
0.0017473342298597184	0.625174	0.668335	0.663929	0.66618	0.178385	0.0725036	0.284772	0.56973	-0.435687	0.0306545	0.410835	0.599623	0.464587	0.3608822062718636	0.7453810961227807	0.06981682935917007	0.268912
0.012650440607035325	0.465637	0.577282	0.513328	0.491654	0.980221	0.122406	0.722023	0.634057	-0.341357	0.381082	0.0339916	0.512741	0.600254	0.9626522390528118	0.9452801884293098	0.657784336965261	0.909952
0.001108936033031914	0.578552	0.660545	0.652282	0.580356	0.76221	0.414371	0.502441	0.472155	-0.0556873	0.0528121	0.546471	0.551834	0.370502	0.8690276697918424	0.6872774367770502	0.27078044596526957	0.597293
0.017941994980128887	0.520825	0.566766	0.563011	0.572316	0.745761	0.207339	0.0686497	0.501058	-0.146347	0.361314	-0.31196	0.499284	0.415531	0.8001752311424595	0.8765011525594274	0.512001860626091	0.701401
0.0027639812686113814	0.595826	0.716593	0.639616	0.661317	0.308642	0.68391	0.296077	0.344641	0.323734	0.147381	0.474369	0.592917	0.459615	0.6780146846237686	0.6323704184718284	0.851554701172107	0.428767
0.0028052747125945896	0.475057	0.609164	0.538684	0.483178	0.916673	0.790753	0.547673	0.167686	-0.176163	-0.491576	0.00763201	0.522244	0.655175	0.9547860612031361	0.8481886860107284	0.9904734679754345	0.809814
0.004367529081596775	0.542276	0.660312	0.559183	0.601223	0.197583	0.317935	0.588526	0.628706	0.0166924	0.0578059	0.548575	0.551864	0.515407	0.8488411540565828	0.5181241755579985	0.32963191492034977	0.439799
0.00042862602671847394	0.577266	0.667124	0.593877	0.588677	0.167507	0.217116	0.390888	0.0818542	-0.299375	-0.333098	0.355883	0.572042	0.52083	0.9967822853692176	0.4251850499181702	0.9951752114260097	0.423923
0.00015162855053457803	0.555526	0.710456	0.582831	0.708209	0.31186	0.735594	0.0329331	0.290368	0.546451	0.0602204	0.240223	0.599952	0.521131	0.5206769533637522	0.8262008050526274	0.22341470445987038	0.430122
0.013261095239174793	0.522914	0.588499	0.597368	0.552844	0.467677	0.425736	0.000570321	0.179214	0.31003	0.306191	0.253794	0.504264	0.365888	0.9657416624516578	0.397679462547526	0.3258244870658472	0.384054
0.019020650858099914	0.45033	0.523588	0.499337	0.490557	0.236503	0.244519	0.883185	0.326716	0.341225	-0.269003	0.194039	0.475866	0.536372	0.9363434570800369	0.9707373215570917	0.26290927854696083	0.908914

0.007899799097694893	0.560171	0.674757	0.652768	0.584321	0.22624	0.066605	0.578827	0.298318	0.527839	-0.0184568	0.188799	0.560892	0.428358	0.9512353595625993	0.7736884269456369	0.22097461212706673	0.735995
0.000032669894432530104	0.605652	0.650741	0.642968	0.67124	0.115262	0.265811	0.214894	0.310096	0.53028	-0.231854	0.0526895	0.581145	0.420535	0.4170583375444308	0.34802757710819615	0.26044557199468366	0.14507
0.01618876743404794	0.495464	0.707822	0.600705	0.556289	0.63885	0.610426	0.73236	0.307721	0.255145	-0.528491	0.0614989	0.590071	0.638113	0.9600172057603182	0.9327458316091164	0.9994596395590947	0.895429
0.012827926146269313	0.460734	0.611378	0.576523	0.5555	0.0788739	0.299962	0.66191	0.304563	0.468188	0.157432	0.279997	0.567788	0.736895	0.21324614088032254	0.4505098349793655	0.8001670421050157	0.0961011
0.008201043321307316	0.521259	0.656224	0.585174	0.539514	0.761096	0.616585	0.464187	0.389478	-0.246144	-0.299798	-0.403731	0.559879	0.557799	0.8726820138087978	0.9981199294883054	0.9926997691423936	0.871058
0.030151392546733408	0.479232	0.514869	0.545934	0.504149	0.767425	0.716706	0.766449	0.468912	-0.262025	0.0992662	-0.392286	0.482078	0.45712	0.9342008404204416	0.9940075839737418	0.7496442019374443	0.928629
0.03388684056131121	0.479025	0.719869	0.566559	0.601614	0.80596	0.822232	0.564857	0.412337	-0.293243	0.452851	-0.204576	0.57699	0.646837	0.9968698545242535	0.9804920410761486	0.8294786808060164	0.977428
0.0941283867741475	0.451742	0.454864	0.499566	0.490195	0.708919	0.594317	0.0535981	0.741132	-0.430245	0.0485693	0.0426678	0.435075	0.489073	0.9999996778736246	0.9740233460234816	0.9969029718246998	0.97402
0.07071485908115964	0.407234	0.670443	0.508235	0.528393	0.426796	0.546751	0.863952	0.0927663	-0.0437534	0.273265	-0.457251	0.534478	0.60654	0.9877551467734104	0.772205035772853	0.9993471296678157	0.76273
0.03918666663051658	0.436213	0.726271	0.56718	0.564454	0.644246	0.419011	0.687311	0.0491128	-0.410053	-0.367093	-0.189532	0.582085	0.65222	0.9956242872114676	0.8324204287090601	0.9902949579826301	0.82875
